date,stock_id,sector,log_return,MA_5,MA_21,MA_63,VOL_5,VOL_21,VOL_63,SP500_ret,SP500_VOL21,day_of_week,month,time_idx,split
2017-09-26,XOM,Energy,-0.0011120453615267728,0.0016635212876248556,0.002520376751453854,0.00011000079097448656,0.00783738639783689,0.006114624935309005,0.006652098438164112,7.209372186979258e-05,0.0035820015506906866,1,9,625,train
2017-09-27,AAPL,Technology,0.007092505054829237,-0.00237189184671584,-0.002184484934049557,0.0009511526517758484,0.014037806715255851,0.010404240738147063,0.011868819409873934,0.0040768420216074665,0.0036396330306105403,2,9,626,train
2017-09-27,JNJ,Healthcare,-0.009129564935425981,-0.0052785371852495985,-0.0007247985177682567,-0.0003896027839083363,0.004487041225002964,0.008874044642680493,0.007645475770916966,0.0040768420216074665,0.0036396330306105403,2,9,626,train
2017-09-27,JPM,Financials,0.015671521028002507,0.0012224397077482453,0.0018256506646783233,0.0010071062641866626,0.009214251185077212,0.010415949192854285,0.008939128422266528,0.0040768420216074665,0.0036396330306105403,2,9,626,train
2017-09-27,UNP,Industrials,0.010026908893968229,0.002785208179003305,0.005473848766302053,0.001195906405172666,0.004991471800599497,0.009157387184027716,0.010501428486569353,0.0040768420216074665,0.0036396330306105403,2,9,626,train
2017-09-27,XOM,Energy,0.00665338836129437,0.002173127309041717,0.002992635183969119,0.00013363096538765394,0.008113818711805531,0.006027899700660094,0.00667295520366788,0.0040768420216074665,0.0036396330306105403,2,9,626,train
2017-09-28,AAPL,Technology,-0.006178523100823914,-0.0001434142914110247,-0.002901493484439148,0.0010888410884223759,0.011773134458945,0.010118615576475363,0.011732048885539925,0.0012038828664962132,0.0036386722675432475,3,9,627,train
2017-09-28,JNJ,Healthcare,-0.00216052716017633,-0.0034913976601166955,-0.0009972571506657384,-0.00028330795070689846,0.003179674311404675,0.008823567344869686,0.0075720521892819834,0.0012038828664962132,0.0036386722675432475,3,9,627,train
2017-09-28,JPM,Financials,0.002099074125281323,0.0007352804893252613,0.0021862500343898424,0.0008071119888583732,0.009058412817749469,0.010280822577032132,0.008767157814592906,0.0012038828664962132,0.0036386722675432475,3,9,627,train
2017-09-28,UNP,Industrials,-0.005651252930334924,0.0008751311927266411,0.004750240636642347,0.0012363022809201304,0.006151224314013812,0.009416359591083787,0.010469563620282698,0.0012038828664962132,0.0036386722675432475,3,9,627,train
2017-09-28,XOM,Energy,0.009289910667069466,0.005676637437571191,0.0034474686708092584,0.0004435145610235364,0.006009075334544529,0.006129571081369913,0.006636995846127846,0.0012038828664962132,0.0036386722675432475,3,9,627,train
2017-09-29,AAPL,Technology,0.005464616211383424,0.0029149528197046,-0.0027697244146054545,0.001138066065002647,0.010551453203727185,0.01021275292425539,0.011743982912858154,0.0036982437735080622,0.00360177624682682,4,9,628,train
2017-09-29,JNJ,Healthcare,0.004162264338030218,-0.002111802819442059,-0.00038668200092382564,-0.00017530174406043137,0.004715198384560688,0.00870971830484076,0.007586378477306236,0.0036982437735080622,0.00360177624682682,4,9,628,train
2017-09-29,JPM,Financials,0.001361913658467241,0.0014289854508667582,0.0021414562954121565,0.0007852534060364569,0.00891809339604121,0.010282339515989185,0.008763979594371979,0.0036982437735080622,0.00360177624682682,4,9,628,train
2017-09-29,UNP,Industrials,0.0,0.001045579695639442,0.004763680847636372,0.0010881710218556965,0.0061030118274581595,0.009409016010450928,0.010419066447064527,0.0036982437735080622,0.00360177624682682,4,9,628,train
2017-09-29,XOM,Energy,-0.002557992755193943,0.005089868156415088,0.0035441529836026256,0.0003970066148545431,0.006753245149808048,0.006011353836453682,0.006647762082889529,0.0036982437735080622,0.00360177624682682,4,9,628,train
2017-10-02,AAPL,Technology,-0.002012984214282099,0.0042846075690243296,-0.003054685768475248,0.001163526995669942,0.008966023522753431,0.01009810308997478,0.011735243139554683,0.0038665151329828713,0.0035074677183934543,0,10,629,train
2017-10-02,JNJ,Healthcare,0.009264052576154919,7.62002011200566e-05,-0.0004155110296956467,-0.0001012717701583045,0.006968065125158969,0.008675006023146446,0.007656165181892604,0.0038665151329828713,0.0035074677183934543,0,10,629,train
2017-10-02,JPM,Financials,0.013829432090245845,0.0056979656371142036,0.00301952716599908,0.0006849642617401087,0.00867145337308195,0.010462707102428312,0.008572903293119716,0.0038665151329828713,0.0035074677183934543,0,10,629,train
2017-10-02,UNP,Industrials,-0.005896642475943949,-0.0008764603537222748,0.0043132117461461995,0.0008318461633096018,0.006549659635762898,0.009691572717928474,0.01038858435702642,0.0038665151329828713,0.0035074677183934543,0,10,629,train
2017-10-02,XOM,Energy,-0.004278935890690098,0.001598865004190603,0.0031966891250633208,6.198019301507637e-05,0.005997446009731193,0.006249463267470645,0.006330640344103392,0.0038665151329828713,0.0035074677183934543,0,10,629,train
2017-10-03,AAPL,Technology,0.0043463208254068,0.0017423869553026918,-0.0028622357789213383,0.0011673923932683777,0.00561477636803507,0.010203294124860682,0.011736266964783719,0.0021565266962995347,0.00350990011107759,1,10,630,train
2017-10-03,JNJ,Healthcare,0.006683649602944384,0.0017639748843054422,0.000387278809473379,-8.332457516715668e-05,0.007420867252654098,0.008505093691502503,0.007670944333828878,0.0021565266962995347,0.00350990011107759,1,10,630,train
2017-10-03,JPM,Financials,0.005252714696747582,0.007642931119748901,0.002847173338353746,0.0006099743043907241,0.006682621406410948,0.010391041732367136,0.008510748617452862,0.0021565266962995347,0.00350990011107759,1,10,630,train
2017-10-03,UNP,Industrials,-0.0034379980837058975,-0.000991796919203311,0.004068644465235401,0.0010357451556899776,0.006598247481690163,0.009824757082176918,0.010171020773886402,0.0021565266962995347,0.00350990011107759,1,10,630,train
2017-10-03,XOM,Energy,0.001591563905300423,0.0021395868575560424,0.003122976765241835,0.00033077321526592615,0.005810906819079934,0.006259292603543678,0.006017806264987735,0.0021565266962995347,0.00350990011107759,1,10,630,train
2017-10-04,AAPL,Technology,-0.006494152472019022,-0.00097494455006696,-0.0025961706459231675,0.0012148410380962236,0.0056656910470116355,0.010022108632029725,0.011698494079432966,0.0012459783329185144,0.0028923630192399285,2,10,631,train
2017-10-04,JNJ,Healthcare,0.00596276750166203,0.004782441371723045,0.0010836664060165594,0.00014490860111931442,0.004291911959932133,0.008323930252190788,0.007632835833802895,0.0012459783329185144,0.0028923630192399285,2,10,631,train
2017-10-04,JPM,Financials,-0.01022186015502791,0.0024642548831428175,0.003511461595670683,0.0004986315812738206,0.008649115402805291,0.008919015328814032,0.008606835689633274,0.0012459783329185144,0.0028923630192399285,2,10,631,train
2017-10-04,UNP,Industrials,-0.009697614466823087,-0.004936701591361574,0.004232087440760936,0.0009546901378038561,0.003560740664934308,0.009549019370796651,0.010236720993880647,0.0012459783329185144,0.0028923630192399285,2,10,631,train
2017-10-04,XOM,Energy,0.00036657984977730914,0.00088222515525263,0.002762592937794948,0.00048056346625689517,0.0052423971096842775,0.006185843071341085,0.005896249290530973,0.0012459783329185144,0.0028923630192399285,2,10,631,train
2017-10-05,AAPL,Technology,0.01236774917538144,0.002734309905174111,-0.0019572785088112507,0.0012507090416657423,0.007255301909799225,0.010539939509783216,0.011729623532339405,0.005630873397280621,0.0030110371769283715,3,10,632,train
2017-10-05,JNJ,Healthcare,0.002254737112473207,0.005665494226252952,0.0009095947828874036,0.00017830343743750028,0.002644220024650538,0.008255893530419058,0.007637463288573584,0.005630873397280621,0.0030110371769283715,3,10,632,train
2017-10-05,JPM,Financials,0.0133757602929934,0.0047195921166852325,0.0038302699317382923,0.0006312581836925176,0.009908628211594772,0.009154512688586646,0.008740967151655963,0.005630873397280621,0.0030110371769283715,3,10,632,train
2017-10-05,UNP,Industrials,0.001933334916920163,-0.0034197840219105575,0.003916588137759481,0.0008984155577927632,0.00463403495288437,0.009508282518328564,0.010221183322744187,0.005630873397280621,0.0030110371769283715,3,10,632,train
