Date,AAPL,ABBV,ACN,ADBE,AMAT,AMD,AMZN,AVGO,BAC,BRK-B,CAT,COST,CRM,CSCO,CVX,DHR,GOOG,GOOGL,GS,HD,IBM,INTC,JNJ,JPM,KO,LIN,LLY,LOW,MA,MCD,META,MRK,MSFT,NEE,NFLX,NVDA,ORCL,PEP,PG,PM,QCOM,RTX,TMO,TSLA,TXN,UNH,V,WFC,WMT,XOM
5/6/2019,49.76986694,59.99710846,160.7781982,283.6600037,40.20613098,27.42000008,97.52749634,26.0442543,25.84459686,213.1600037,118.8638687,221.7150574,160.5492859,44.67417908,87.93724823,115.1497269,59.02679062,59.22550964,176.0913391,169.3385315,100.0845642,44.63210297,117.4968491,95.6516037,39.42403793,161.6880188,106.7015305,98.77010345,239.4601135,170.1163635,192.5350952,61.46759033,120.415184,40.44522858,37.86700058,4.463436127,49.72009277,103.7739639,89.8457489,59.94464874,75.37384033,75.23557281,274.1385193,17.02266693,96.33711243,215.280426,154.8214569,40.2542305,30.92815781,56.32730865
5/7/2019,48.42821884,59.00549316,158.6619568,277.0700073,39.21753311,26.65999985,96.05000305,25.68648529,25.3780899,209.4299927,116.1782303,218.0383606,155.01651,43.74124146,87.84069824,112.5160446,58.2679863,58.50099182,172.8497925,165.2160034,98.13108063,43.98728561,115.743782,94.08911896,39.04176331,158.0130768,105.137352,95.01799774,236.0122986,169.3807983,188.4536133,60.2456665,117.9439545,40.20158005,37.04600143,4.296165943,48.94960785,102.7221222,89.01255798,59.45871735,72.76885986,72.68121338,267.0040894,16.47066689,94.73233032,213.0873718,152.8466187,39.20692825,30.57800293,56.02788544
5/8/2019,48.43777084,59.03577423,158.5525055,276.769989,38.77920151,27.09000015,95.8884964,25.36048698,25.27629852,209.2899933,114.6832504,219.0914764,154.9769897,43.75760269,87.26880646,113.3681107,57.87939453,58.10000992,171.4167175,165.5552521,98.38774109,42.9067688,115.5949402,93.59047699,38.9197464,159.7962494,106.3356323,94.67205048,236.2722931,169.3722076,188.2251892,60.46218872,117.9345627,39.8053894,36.43700027,4.316269398,48.94053268,102.7547226,89.32715607,59.02209091,72.20515442,73.55593109,265.8346252,16.32266617,93.59320068,214.0719757,153.3713379,39.06563568,30.27615356,56.11552811
5/9/2019,47.91735077,58.97522354,159.136261,275.7900085,38.18229675,27.20999908,94.99349976,25.41649437,25.19997406,208.5599976,114.0314255,221.621994,154.4335785,43.30750656,90.0094223,113.0410538,57.68634796,57.96055984,171.9967957,165.0548096,97.63744354,40.62375259,114.7184067,93.51567078,38.55373383,156.9087372,105.923996,94.2817688,236.2530212,169.1156464,187.3413696,60.57818604,117.9251556,39.9600563,36.27500153,4.223699093,49.1762085,102.7791977,88.62150574,59.1065979,71.5560379,73.44322968,264.350708,16.13199997,93.25228119,213.0157623,152.4650116,39.22508621,30.20635033,56.0643959
5/10/2019,47.25352097,58.62702179,158.9903259,278.480011,38.05173874,27.95999908,94.49900055,25.40813255,25.08969688,209.0200043,114.1531067,224.8534241,158.0200043,43.66759491,90.60358429,113.3336868,57.78013992,57.94418716,172.355072,165.0548096,97.62300873,40.25778198,114.983017,93.50737,39.19630051,164.3672638,106.3082047,94.59222412,238.294754,171.0485992,187.0335083,60.46993637,119.456749,40.62743378,36.10400009,4.189698696,49.53881454,104.377327,90.12631226,59.53619385,73.31545258,73.60958099,264.5276184,15.96800041,93.62645721,215.3609619,153.3236542,39.56916809,30.92556,56.55192947
5/13/2019,44.50716782,58.18797684,155.9984283,267.7000122,36.45692062,26.23999977,91.13400269,24.52374649,23.96160126,205.0099945,108.9034958,220.2110748,151.3115387,41.98176575,89.45240021,111.4229813,56.18014145,56.40333557,166.3155823,161.4581757,94.8094635,39.00298309,113.4532242,90.96418762,39.08242416,163.5435486,104.6159668,92.83590698,232.4681091,170.2274933,180.2806702,59.68108368,115.9049301,41.29904938,34.52600098,3.93234086,48.43291473,103.6842651,90.2113266,58.94461823,71.64997864,70.81375122,256.5676575,15.13399982,89.0615387,214.4300842,150.0989532,38.88100052,30.31255913,55.92405319
5/14/2019,45.21172714,59.37641144,158.3609161,271.8599854,37.31494904,27.31999969,92.0059967,25.24429512,24.2754364,203.6900024,110.7895432,220.9484253,156.1724701,42.57098389,90.34362793,112.5332565,55.60495377,55.82122803,167.4331207,162.5439301,96.17297363,39.36025238,113.1389999,91.68725586,39.60298157,163.7608643,105.137352,93.80278778,236.8597412,169.3550873,179.4762726,59.87443161,117.2016373,41.29268646,34.56100082,4.021436214,49.06745529,103.8881149,89.77772522,59.21928024,73.5631485,71.8977356,262.7685547,15.4873333,90.6663208,211.6371918,152.8466187,39.01528549,30.43394852,55.99791718
5/15/2019,45.7533493,59.63378143,159.9936829,276.8200073,38.70458221,27.57999992,93.55750275,25.4424057,23.99552727,202.9799957,110.6417999,222.714325,153.1985779,42.91469955,90.71499634,112.7914658,57.77716446,58.10100555,167.5354462,162.6627197,96.95930481,39.75237274,113.2134399,91.3381958,40.00154114,163.7065125,105.7593689,95.46150208,239.9512329,170.2617645,184.9778748,59.97498322,118.8521271,41.28422546,35.49900055,3.960384607,49.45722961,105.4699783,90.71292114,60.09957504,73.67420959,71.8977356,258.4937744,15.46333313,91.70568085,211.3238983,155.3080139,38.4697876,30.30953789,56.41159058
5/16/2019,45.55203247,60.17880249,162.5203857,283.5499878,38.85380173,28.01000023,95.37850189,24.85058594,24.24998474,204.6300049,110.0420761,225.2357788,156.5775452,45.77078629,90.60250854,113.8414841,58.51016617,58.78086853,169.872757,163.1886292,98.02703094,39.67395401,114.2884064,92.51000977,40.32688904,169.8525238,107.3737183,96.3219223,244.0636139,171.0485992,185.6929016,61.19690323,121.5965729,41.76092148,35.93099976,3.975523233,49.52974701,106.220108,91.91166687,60.21929932,70.72756195,72.97962952,262.4049377,15.22200012,90.80764771,211.9594421,157.5343323,38.52013397,30.74346924,56.40418625
5/17/2019,45.29321289,60.14852142,162.6663666,279.8500061,39.82374954,27.5,93.44999695,24.23201752,24.08882904,203.2700043,106.6959076,226.0641022,152.7144775,46.11448669,90.39248657,112.8345032,57.68237686,58.00075912,168.4140625,163.3582611,96.90158844,39.11626816,114.6191864,92.06122589,40.01780319,171.0744934,106.7114029,96.70332336,243.2257385,170.3900299,184.0146179,60.87980652,120.7854919,42.15710068,35.44499969,3.884691238,49.40283966,106.4158173,91.35053253,61.13479996,69.60870361,72.17021179,257.2063293,14.06866741,88.79545593,216.0681763,156.7890625,38.35229492,30.60692215,56.07180405
5/20/2019,43.87691116,60.42101669,162.8578491,275.4500122,37.63204956,26.68000031,92.94850159,22.78590775,24.08882904,202.7299957,106.40905,226.5647125,154.1075592,45.83623505,90.63250732,112.1631546,56.51860046,56.80381012,168.2520142,161.9755859,97.47874451,37.9573288,114.4620667,92.54328918,39.73311996,167.6891785,106.913765,96.86300659,244.1310425,170.1933289,181.4524994,61.00355148,119.040741,42.23550034,34.81100082,3.766063213,48.64139938,105.9917984,91.24852753,60.72633743,65.44070435,72.02453613,258.3660278,13.69066715,87.0825882,220.1947174,156.1966553,38.14249802,30.80721092,56.06441116
5/21/2019,44.71806335,61.22339249,163.7974396,278.0700073,38.49008179,27.35000038,92.87599945,23.01494408,24.33480835,203.3600006,108.5993118,227.5023193,153.9099579,46.25359726,91.00750732,112.0684891,57.05358887,57.28914261,169.8471375,162.3997192,98.43822479,38.74156952,114.2139816,92.85910797,39.5297699,169.5085754,107.235733,98.5483551,245.9320068,170.9202423,183.5379486,61.48304749,119.682045,42.14016724,35.42699814,3.848209143,49.10369492,105.2253265,90.43238068,60.39536285,66.40583801,73.40048218,260.7735901,13.67199993,88.97006226,223.730484,156.5692902,38.88100052,30.68581963,56.32294083
5/22/2019,43.80260849,61.76085663,164.5453796,281.8200073,37.95574951,27.40999985,92.98400116,22.5042038,24.16516876,202.6000061,107.3911972,227.1199951,155.7476349,45.57437134,90.43000031,113.3853378,57.14242554,57.35911179,166.7847748,160.2451172,98.36606598,38.3407402,114.7432098,92.10279846,40.38381195,170.3865662,108.5235062,86.8751297,247.4151001,171.0229187,184.0344696,62.62763977,120.4082336,42.78211594,35.97299957,3.777231455,49.13088989,106.0570526,90.72993469,60.20521545,59.19729614,73.06596375,266.9646606,12.84866714,88.78714752,223.1934509,156.932373,38.68798447,31.02266121,55.81325531
5/23/2019,43.0549202,61.42778778,162.6116333,274.25,37.44017029,26.36000061,90.77400208,21.74102211,23.54598618,201.3000031,106.2612991,226.2279358,151.8648071,44.34682083,88.40493774,113.2906494,56.6138916,56.8375473,163.7565002,162.8662872,95.50925446,38.80256653,115.5949402,90.29100037,40.54647827,167.5262604,107.4473038,84.08985901,240.5097961,170.1762085,179.6153412,62.65856934,119.0029907,43.12110138,35.22100067,3.656121254,48.11564636,105.9754791,90.76391602,60.73339081,58.30048752,70.38957977,266.3357849,13.03266716,87.99723816,220.6512146,154.3238678,38.23480225,30.91038513,54.50583267
5/24/2019,42.8895607,60.60269928,163.104187,274.769989,37.02770996,26.44000053,91.16400146,21.39412308,23.90222549,201.6900024,106.8175659,225.1083221,152.6551819,44.49412918,89.03495026,113.6435318,56.25160599,56.50357819,164.6351471,164.2149963,95.42990112,38.83742523,115.6032944,91.18026733,40.35129166,170.0426025,107.4289017,84.59545898,242.1952362,169.1498871,179.8040161,62.77456665,119.0595932,43.08720016,35.43899918,3.602267265,47.83464432,105.5922699,90.704422,59.60662079,56.54957581,70.90220642,267.1023254,12.7086668,87.35697174,221.6627655,155.4035645,38.74672318,31.15619087,54.73481369
5/28/2019,42.71221924,59.06605911,162.7210693,278.25,36.56838989,29.04999924,91.82150269,21.27207947,23.66473007,199.6999969,105.678978,224.2071686,153.3270416,44.13405609,88.73495483,111.9996262,56.28534698,56.55071259,161.5983276,162.4845428,94.11689758,37.96604919,114.1212997,90.19125366,39.9364624,166.8293152,106.4814758,81.49087524,244.0731964,168.2090302,183.0314484,62.07079697,118.9841232,42.62109375,35.50600052,3.557099581,46.91003036,104.0674973,88.8085556,57.43051529,55.83216095,70.10358429,261.776001,12.57999992,85.81869507,216.6768799,156.4259949,38.25998306,31.08031464,53.63422012
5/29/2019,42.50851822,59.08875656,162.0095673,273.3800049,36.90584946,28.09000015,90.95950317,21.24198723,23.53749847,198.5200043,105.5833893,219.091507,151.0546417,43.52027893,87.57992554,112.1287308,55.40743637,55.57707977,161.1355896,161.1612854,93.56142426,38.54115677,109.3422775,89.94193268,39.53791428,165.6525726,106.2330933,82.69723511,244.1984406,167.6531372,180.9261627,61.37477493,117.833519,42.10202408,34.91899872,3.482894182,46.85564423,104.5077972,88.57898712,57.14178467,56.1652565,69.8608017,260.1840515,12.65733337,86.60031128,216.9811707,155.4896088,38.16766739,30.9892807,53.3018074
5/30/2019,42.72899246,58.74811554,163.113327,274.5100098,37.26205826,28.03000069,90.81600189,21.45096207,23.03706169,199.7400055,105.8962784,219.8651581,153.7913971,43.83944321,86.53739166,113.9878082,55.48137665,55.6500206,160.5529327,162.0858612,93.47485352,38.97685242,109.9917068,88.97784424,40.05846405,166.0146332,106.6102371,83.27380371,244.8051605,170.4071198,181.7404785,61.6222496,118.5786057,42.14863586,35.18500137,3.456310272,46.88283157,104.8665466,89.54819489,56.05725098,56.87414932,69.28340912,263.3483276,12.54800034,87.67292786,217.9658356,155.5183105,37.80679703,31.01052094,53.16146469
5/31/2019,41.95493317,58.06687546,162.4292297,270.8999939,36.26840591,27.40999985,88.75350189,21.03468323,22.56207657,197.4199982,104.1319122,218.0810547,149.5924377,42.57917404,85.38985443,113.6177139,54.77070999,54.91011429,156.3714294,161.042511,91.6135788,38.37559128,109.192421,88.06362152,39.96086502,164.2093048,106.6470413,82.74156952,242.2048645,170.5705719,176.2388916,61.25878143,116.6452026,42.25950241,34.32799911,3.365622282,45.86759567,104.3691788,87.49078369,54.31778336,57.07059479,68.15028381,262.3656616,12.34399986,86.73335266,216.4441223,154.1519012,37.23612976,30.7829361,52.27505875
6/3/2019,41.53076553,57.30234146,159.7747955,259.0299988,36.35276413,27.57999992,84.6344986,21.16341591,22.6299324,198.5599976,104.8619919,219.4373779,143.3581696,42.37458801,86.99488831,113.5402451,51.42580032,51.54751968,156.9712372,160.8050079,92.53699493,37.87018585,109.4338913,88.47918701,40.65222931,170.3302155,107.4104843,83.2383194,233.3156281,171.0093689,163.0113068,62.07079697,113.023613,42.5515976,33.6629982,3.323881388,45.54126358,105.168251,88.24744415,55.36006546,56.93395615,68.45244598,260.6951294,11.93133259,87.44843292,211.7536011,151.5433655,37.36202621,30.94072914,53.09497833
6/4/2019,43.05012131,58.09712601,162.3379669,268.7099915,37.89012909,29.56999969,86.47799683,22.20996475,23.68169403,201.5899963,106.1048431,223.5699615,148.9996033,43.561203,87.97743225,113.9964066,52.26053619,52.32911301,162.7037354,165.6231232,95.72566986,39.02913666,111.3404617,91.20521545,40.66849518,174.0318756,108.1371613,85.89051819,239.9801483,171.7406006,166.3380737,62.7049942,116.1547699,42.50896072,35.34000015,3.552960396,47.15478516,105.2416611,88.99559021,55.28258896,58.46276474,69.80683899,263.3385315,12.90666676,90.73285675,215.5131378,155.1073914,38.33551025,31.12281418,54.35810471
6/5/2019,43.74508667,58.33180618,163.7883301,272.8599854,38.0494957,29.5,86.92500305,22.21163368,23.67321014,203.3000031,107.0087662,225.7090912,156.5380249,44.80511093,88.23994446,115.502594,51.72307587,51.84030533,161.4697876,168.0149231,94.85997772,38.81999207,111.8816452,91.52933502,41.3029213,175.30513,107.6404495,85.37604523,246.7987213,172.1707458,167.003418,63.17671585,118.6729202,43.63254166,35.57300186,3.510225058,47.22730255,107.1333389,90.73844147,54.40230179,57.76462173,70.8806076,270.0407104,13.10599995,91.03217316,217.3124084,158.0312347,38.48657608,31.68723679,53.90751266
6/6/2019,44.38734818,58.33935928,164.5545349,274.7999878,38.79004669,31.81999969,87.71800232,22.80261993,23.77554512,204.7700043,107.2434464,228.6674194,157.397583,45.09152603,90.51249695,116.1222534,51.82827759,51.99514389,162.6437073,168.4249573,95.38661194,39.29925919,113.7965775,91.72881317,41.80722046,179.4888458,108.0819778,85.36716461,248.3107605,174.6828156,167.1623077,62.98337173,120.5497208,43.86920166,35.71300125,3.572340012,47.67146683,108.4023438,91.29103851,54.36708832,58.25591278,71.04787445,271.4852295,13.72999954,91.62253571,216.4619904,159.4932251,38.53692627,31.89662361,54.88994217
